matchName,name,tAmount,seatFill,tCapacity,winAmount,cPublishTime,profit,created,matchPTime,realMTime
Sydney Sixers Women vs Brisbane Heat Women,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-18 14:22:40,250.0,2019-10-18 14:22:40,2019-09-30 23:10:24,2019-10-19 14:10:00
Sydney Thunder Women vs Brisbane Heat Women,Grab the Piece,10.0,332,750,2900.0,2019-10-19 04:34:42,420.0,2019-10-19 04:34:42,2019-09-30 23:10:24,2019-10-20 09:00:00
Sydney Thunder Women vs Brisbane Heat Women,Mega Contest,15.0,460,750,9010.0,2019-10-19 04:32:53,-2110.0,2019-10-19 04:32:53,2019-09-30 23:10:24,2019-10-20 09:00:00
Sydney Thunder Women vs Brisbane Heat Women,Hot Cake III,12.0,70,70,975.0,2019-10-19 14:37:04,-135.0,2019-10-19 14:37:04,2019-09-30 23:10:24,2019-10-20 09:00:00
Sydney Thunder Women vs Brisbane Heat Women,Hot Cake II,35.0,40,40,1415.0,2019-10-19 14:36:56,-15.0,2019-10-19 14:36:56,2019-09-30 23:10:24,2019-10-20 09:00:00
Sydney Thunder Women vs Brisbane Heat Women,Hot Cake I,25.0,12,12,325.0,2019-10-19 14:36:50,-25.0,2019-10-19 14:36:50,2019-09-30 23:10:24,2019-10-20 09:00:00
Sydney Thunder Women vs Brisbane Heat Women,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-19 14:32:10,250.0,2019-10-19 14:32:10,2019-09-30 23:10:24,2019-10-20 09:00:00
Sydney Thunder Women vs Brisbane Heat Women,Spicy Battle,45.0,40,40,1550.0,2019-10-19 14:31:08,250.0,2019-10-19 14:31:08,2019-09-30 23:10:24,2019-10-20 09:00:00
Sydney Thunder Women vs Brisbane Heat Women,Boundary Hawl,49.0,60,60,2280.0,2019-10-19 22:05:10,660.0,2019-10-19 22:05:10,2019-09-30 23:10:24,2019-10-20 09:00:00
Adelaide Strikers Women vs Melbourne Renegades Women,Hot Cake I,25.0,12,12,325.0,2019-10-19 14:37:24,-25.0,2019-10-19 14:37:24,2019-09-30 23:10:25,2019-10-20 09:30:00
Adelaide Strikers Women vs Melbourne Renegades Women,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-19 14:32:35,250.0,2019-10-19 14:32:35,2019-09-30 23:10:25,2019-10-20 09:30:00
Adelaide Strikers Women vs Melbourne Renegades Women,Spicy Battle,45.0,40,40,1550.0,2019-10-19 14:31:44,250.0,2019-10-19 14:31:44,2019-09-30 23:10:25,2019-10-20 09:30:00
Adelaide Strikers Women vs Melbourne Renegades Women,Boundary Hawl,49.0,60,60,2280.0,2019-10-19 22:44:34,660.0,2019-10-19 22:44:34,2019-09-30 23:10:25,2019-10-20 09:30:00
Adelaide Strikers Women vs Melbourne Renegades Women,Grab the Piece,10.0,280,750,2900.0,2019-10-19 04:41:09,-100.0,2019-10-19 04:41:09,2019-09-30 23:10:25,2019-10-20 09:30:00
Adelaide Strikers Women vs Melbourne Renegades Women,Hot Cake III,12.0,70,70,975.0,2019-10-19 14:37:37,-135.0,2019-10-19 14:37:37,2019-09-30 23:10:25,2019-10-20 09:30:00
Adelaide Strikers Women vs Melbourne Renegades Women,Mega Contest,15.0,411,750,9010.0,2019-10-19 04:39:49,-2845.0,2019-10-19 04:39:49,2019-09-30 23:10:25,2019-10-20 09:30:00
Adelaide Strikers Women vs Melbourne Renegades Women,Hot Cake II,35.0,40,40,1415.0,2019-10-19 14:37:30,-15.0,2019-10-19 14:37:30,2019-09-30 23:10:25,2019-10-20 09:30:00
Melbourne Renegades Women vs Perth Scorchers Women,Champion's Blast,56.0,250,250,12245.0,2019-10-21 17:47:08,1755.0,2019-10-21 17:47:08,2019-09-30 23:10:25,2019-10-23 08:00:00
Melbourne Renegades Women vs Perth Scorchers Women,Hot Cake III,12.0,70,70,975.0,2019-10-22 14:51:56,-135.0,2019-10-22 14:51:56,2019-09-30 23:10:25,2019-10-23 08:00:00
Melbourne Renegades Women vs Perth Scorchers Women,Grab The Piece!,10.0,409,750,2900.0,2019-10-20 02:25:55,1190.0,2019-10-20 02:25:55,2019-09-30 23:10:25,2019-10-23 08:00:00
Melbourne Renegades Women vs Perth Scorchers Women,Hot Cake II,35.0,40,40,1415.0,2019-10-22 14:51:54,-15.0,2019-10-22 14:51:54,2019-09-30 23:10:25,2019-10-23 08:00:00
Melbourne Renegades Women vs Perth Scorchers Women,Mega Contest,15.0,532,750,9010.0,2019-10-20 02:25:48,-1030.0,2019-10-20 02:25:48,2019-09-30 23:10:25,2019-10-23 08:00:00
Melbourne Renegades Women vs Perth Scorchers Women,Hot Cake I,25.0,12,12,325.0,2019-10-22 14:51:51,-25.0,2019-10-22 14:51:51,2019-09-30 23:10:25,2019-10-23 08:00:00
Melbourne Renegades Women vs Perth Scorchers Women,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-22 14:07:59,250.0,2019-10-22 14:07:59,2019-09-30 23:10:25,2019-10-23 08:00:00
Melbourne Renegades Women vs Perth Scorchers Women,Spicy Battle,45.0,40,40,1550.0,2019-10-22 14:07:47,250.0,2019-10-22 14:07:47,2019-09-30 23:10:25,2019-10-23 08:00:00
Sydney Thunder Women vs Melbourne Renegades Women,Hot Cake lll,12.0,70,70,975.0,2019-10-25 14:05:09,-135.0,2019-10-25 14:05:09,2019-09-30 23:10:25,2019-10-26 14:00:00
Sydney Thunder Women vs Melbourne Renegades Women,Hot Cake ll,35.0,40,40,1415.0,2019-10-25 14:05:03,-15.0,2019-10-25 14:05:03,2019-09-30 23:10:25,2019-10-26 14:00:00
Sydney Thunder Women vs Melbourne Renegades Women,Hot Cake l,25.0,12,12,325.0,2019-10-25 14:04:59,-25.0,2019-10-25 14:04:59,2019-09-30 23:10:25,2019-10-26 14:00:00
Sydney Thunder Women vs Melbourne Renegades Women,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-25 14:04:56,250.0,2019-10-25 14:04:56,2019-09-30 23:10:25,2019-10-26 14:00:00
Sydney Thunder Women vs Melbourne Renegades Women,Grab The Piece,10.0,329,750,2900.0,2019-10-23 15:49:34,390.0,2019-10-23 15:49:34,2019-09-30 23:10:25,2019-10-26 14:00:00
Sydney Thunder Women vs Melbourne Renegades Women,Spicy Battle,45.0,40,40,1550.0,2019-10-25 14:04:52,250.0,2019-10-25 14:04:52,2019-09-30 23:10:25,2019-10-26 14:00:00
Sydney Thunder Women vs Melbourne Renegades Women,Mega Contest,15.0,438,500,5950.0,2019-10-23 15:46:36,620.0,2019-10-23 15:46:36,2019-09-30 23:10:25,2019-10-26 14:00:00
Pakistan Women vs Bangladesh Women,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-25 14:05:17,250.0,2019-10-25 14:05:17,2019-09-30 23:10:25,2019-10-26 14:00:00
Pakistan Women vs Bangladesh Women,Grab The Piece,10.0,248,750,2900.0,2019-10-24 02:32:20,-420.0,2019-10-24 02:32:20,2019-09-30 23:10:25,2019-10-26 14:00:00
Pakistan Women vs Bangladesh Women,Spicy Battle,45.0,40,40,1550.0,2019-10-25 14:05:13,250.0,2019-10-25 14:05:13,2019-09-30 23:10:25,2019-10-26 14:00:00
Pakistan Women vs Bangladesh Women,Mega Contest,15.0,324,500,5950.0,2019-10-24 02:30:33,-1090.0,2019-10-24 02:30:33,2019-09-30 23:10:25,2019-10-26 14:00:00
Pakistan Women vs Bangladesh Women,Boundary Hawl,49.0,60,60,2280.0,2019-10-25 16:42:01,660.0,2019-10-25 16:42:01,2019-09-30 23:10:25,2019-10-26 14:00:00
Pakistan Women vs Bangladesh Women,Hot Cake ll,12.0,70,70,975.0,2019-10-25 14:05:26,-135.0,2019-10-25 14:05:26,2019-09-30 23:10:25,2019-10-26 14:00:00
Pakistan Women vs Bangladesh Women,Hot Cake ll,35.0,40,40,1415.0,2019-10-25 14:05:23,-15.0,2019-10-25 14:05:23,2019-09-30 23:10:25,2019-10-26 14:00:00
Pakistan Women vs Bangladesh Women,Hot Cake l,25.0,12,12,325.0,2019-10-25 14:05:20,-25.0,2019-10-25 14:05:20,2019-09-30 23:10:25,2019-10-26 14:00:00
Sydney Thunder Women vs Melbourne Stars Women,Hot Cake II,35.0,40,40,1415.0,2019-10-26 14:28:46,-15.0,2019-10-26 14:28:46,2019-09-30 23:10:25,2019-10-27 09:00:00
Sydney Thunder Women vs Melbourne Stars Women,Grab The Piece,10.0,322,750,2900.0,2019-10-25 01:22:35,320.0,2019-10-25 01:22:35,2019-09-30 23:10:25,2019-10-27 09:00:00
Sydney Thunder Women vs Melbourne Stars Women,Hot Cake I,25.0,12,12,325.0,2019-10-26 14:28:43,-25.0,2019-10-26 14:28:43,2019-09-30 23:10:25,2019-10-27 09:00:00
Sydney Thunder Women vs Melbourne Stars Women,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-26 14:11:38,250.0,2019-10-26 14:11:38,2019-09-30 23:10:25,2019-10-27 09:00:00
Sydney Thunder Women vs Melbourne Stars Women,Spicy Battle,45.0,40,40,1550.0,2019-10-26 14:09:59,250.0,2019-10-26 14:09:59,2019-09-30 23:10:25,2019-10-27 09:00:00
Sydney Thunder Women vs Melbourne Stars Women,Hot Cake III,12.0,70,70,975.0,2019-10-26 14:28:48,-135.0,2019-10-26 14:28:48,2019-09-30 23:10:25,2019-10-27 09:00:00
Australia vs Sri Lanka,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-26 14:11:45,250.0,2019-10-26 14:11:45,2019-09-30 23:10:25,2019-10-27 09:30:00
Australia vs Sri Lanka,Spicy Battle,45.0,40,40,1550.0,2019-10-26 14:10:03,250.0,2019-10-26 14:10:03,2019-09-30 23:10:25,2019-10-27 09:30:00
Australia vs Sri Lanka,Hot Cake III,12.0,70,70,975.0,2019-10-26 14:29:02,-135.0,2019-10-26 14:29:02,2019-09-30 23:10:25,2019-10-27 09:30:00
Australia vs Sri Lanka,Hot Cake II,35.0,40,40,1415.0,2019-10-26 14:28:58,-15.0,2019-10-26 14:28:58,2019-09-30 23:10:25,2019-10-27 09:30:00
Australia vs Sri Lanka,Mega Contest,15.0,651,750,9610.0,2019-10-25 01:38:42,155.0,2019-10-25 01:38:42,2019-09-30 23:10:25,2019-10-27 09:30:00
Australia vs Sri Lanka,Champion's Blast,56.0,250,250,12245.0,2019-10-26 06:18:45,1755.0,2019-10-26 06:18:45,2019-09-30 23:10:25,2019-10-27 09:30:00
Australia vs Sri Lanka,Hot Cake I,25.0,12,12,325.0,2019-10-26 14:28:55,-25.0,2019-10-26 14:28:55,2019-09-30 23:10:25,2019-10-27 09:30:00
Australia vs Sri Lanka,Grab The Piece,10.0,433,1200,4100.0,2019-10-25 01:29:07,230.0,2019-10-25 01:29:07,2019-09-30 23:10:25,2019-10-27 09:30:00
Pakistan Women vs Bangladesh Women,Mega Contest,15.0,439,500,5950.0,2019-10-26 06:03:50,635.0,2019-10-26 06:03:50,2019-09-30 23:10:25,2019-10-28 11:00:00
Pakistan Women vs Bangladesh Women,Hot Cake II,35.0,40,40,1415.0,2019-10-27 13:28:17,-15.0,2019-10-27 13:28:17,2019-09-30 23:10:25,2019-10-28 11:00:00
Pakistan Women vs Bangladesh Women,Hot Cake I,25.0,12,12,325.0,2019-10-27 13:28:15,-25.0,2019-10-27 13:28:15,2019-09-30 23:10:25,2019-10-28 11:00:00
Pakistan Women vs Bangladesh Women,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-27 13:23:31,250.0,2019-10-27 13:23:31,2019-09-30 23:10:25,2019-10-28 11:00:00
Pakistan Women vs Bangladesh Women,Spicy Battle,45.0,40,40,1550.0,2019-10-27 13:23:28,250.0,2019-10-27 13:23:28,2019-09-30 23:10:25,2019-10-28 11:00:00
Pakistan Women vs Bangladesh Women,Grab The Piece,10.0,363,750,2900.0,2019-10-26 06:05:06,730.0,2019-10-26 06:05:06,2019-09-30 23:10:25,2019-10-28 11:00:00
Pakistan Women vs Bangladesh Women,Hot Cake III,12.0,70,70,975.0,2019-10-27 13:28:19,-135.0,2019-10-27 13:28:19,2019-09-30 23:10:25,2019-10-28 11:00:00
Australia vs Sri Lanka,Extra Cover Mini,32.0,100,100,2915.0,2019-10-28 19:31:44,285.0,2019-10-28 19:31:44,2019-09-30 23:10:25,2019-10-30 14:10:00
Australia vs Sri Lanka,Grab The Piece,10.0,515,750,2900.0,2019-10-28 03:03:01,2250.0,2019-10-28 03:03:01,2019-09-30 23:10:25,2019-10-30 14:10:00
Australia vs Sri Lanka,Mega Contest,15.0,694,750,9610.0,2019-10-28 03:02:57,800.0,2019-10-28 03:02:57,2019-09-30 23:10:25,2019-10-30 14:10:00
Australia vs Sri Lanka,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-29 13:10:31,250.0,2019-10-29 13:10:31,2019-09-30 23:10:25,2019-10-30 14:10:00
Australia vs Sri Lanka,Spicy Battle,45.0,40,40,1550.0,2019-10-29 13:09:46,250.0,2019-10-29 13:09:46,2019-09-30 23:10:25,2019-10-30 14:10:00
Australia vs Sri Lanka,Hot Cake III,12.0,70,70,975.0,2019-10-29 13:28:39,-135.0,2019-10-29 13:28:39,2019-09-30 23:10:25,2019-10-30 14:10:00
Australia vs Sri Lanka,Hot Cake II,35.0,40,40,1415.0,2019-10-29 13:28:36,-15.0,2019-10-29 13:28:36,2019-09-30 23:10:25,2019-10-30 14:10:00
Australia vs Sri Lanka,Champion's Blast,56.0,250,250,12245.0,2019-10-29 06:05:42,1755.0,2019-10-29 06:05:42,2019-09-30 23:10:25,2019-10-30 14:10:00
Australia vs Sri Lanka,Hot Cake I,25.0,12,12,325.0,2019-10-29 13:28:33,-25.0,2019-10-29 13:28:33,2019-09-30 23:10:25,2019-10-30 14:10:00
Australia vs Sri Lanka,Boundary Hawl,49.0,60,60,2280.0,2019-10-29 06:05:38,660.0,2019-10-29 06:05:38,2019-09-30 23:10:25,2019-10-30 14:10:00
Pakistan Women vs Bangladesh Women,Hot Cake III,12.0,70,70,975.0,2019-10-29 13:28:26,-135.0,2019-10-29 13:28:26,2019-09-30 23:10:25,2019-10-30 11:00:00
Pakistan Women vs Bangladesh Women,Hot Cake II,35.0,40,40,1415.0,2019-10-29 13:28:24,-15.0,2019-10-29 13:28:24,2019-09-30 23:10:25,2019-10-30 11:00:00
Pakistan Women vs Bangladesh Women,Hot Cake I,25.0,12,12,325.0,2019-10-29 13:28:22,-25.0,2019-10-29 13:28:22,2019-09-30 23:10:25,2019-10-30 11:00:00
Pakistan Women vs Bangladesh Women,Extra Cover Mini,32.0,100,100,2915.0,2019-10-28 19:30:01,285.0,2019-10-28 19:30:01,2019-09-30 23:10:25,2019-10-30 11:00:00
Pakistan Women vs Bangladesh Women,Grab The Piece,10.0,364,1200,4100.0,2019-10-28 03:02:51,-460.0,2019-10-28 03:02:51,2019-09-30 23:10:25,2019-10-30 11:00:00
Pakistan Women vs Bangladesh Women,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-29 13:10:27,250.0,2019-10-29 13:10:27,2019-09-30 23:10:25,2019-10-30 11:00:00
Pakistan Women vs Bangladesh Women,Mega Contest,15.0,497,750,9610.0,2019-10-28 03:02:47,-2155.0,2019-10-28 03:02:47,2019-09-30 23:10:25,2019-10-30 11:00:00
Pakistan Women vs Bangladesh Women,Spicy Battle,45.0,40,40,1550.0,2019-10-29 13:09:39,250.0,2019-10-29 13:09:39,2019-09-30 23:10:25,2019-10-30 11:00:00
Pakistan Women vs Bangladesh Women,Boundary Hawl,49.0,60,60,2280.0,2019-10-29 06:05:46,660.0,2019-10-29 06:05:46,2019-09-30 23:10:25,2019-10-30 11:00:00
Guyana Amazon Warriors vs Barbados Tridents,Spicy Battle,45.0,40,40,1550.0,2019-10-05 14:16:46,250.0,2019-10-05 14:16:46,2019-10-05 10:58:19,2019-10-07 01:30:00
Guyana Amazon Warriors vs Barbados Tridents,Hot Cake III,12.0,70,70,975.0,2019-10-05 14:34:07,-135.0,2019-10-05 14:34:07,2019-10-05 10:58:19,2019-10-07 01:30:00
Guyana Amazon Warriors vs Barbados Tridents,Hot Cake II,35.0,40,40,1415.0,2019-10-05 14:34:01,-15.0,2019-10-05 14:34:01,2019-10-05 10:58:19,2019-10-07 01:30:00
Guyana Amazon Warriors vs Barbados Tridents,Hot Cake I,25.0,12,12,325.0,2019-10-05 14:33:57,-25.0,2019-10-05 14:33:57,2019-10-05 10:58:19,2019-10-07 01:30:00
Guyana Amazon Warriors vs Barbados Tridents,Grab The Piece,10.0,500,750,2900.0,2019-10-05 13:32:01,2100.0,2019-10-05 13:32:01,2019-10-05 10:58:19,2019-10-07 01:30:00
Guyana Amazon Warriors vs Barbados Tridents,Champion's Blast,56.0,250,250,12245.0,2019-10-05 13:28:32,1755.0,2019-10-05 13:28:32,2019-10-05 10:58:19,2019-10-07 01:30:00
Guyana Amazon Warriors vs Barbados Tridents,Mega Contest,15.0,500,500,6550.0,2019-10-05 13:23:31,950.0,2019-10-05 13:23:31,2019-10-05 10:58:19,2019-10-07 01:30:00
Guyana Amazon Warriors vs Barbados Tridents,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-05 14:17:14,250.0,2019-10-05 14:17:14,2019-10-05 10:58:19,2019-10-07 01:30:00
St Kitts and Nevis Patriots vs Trinbago Knight Riders,Hot Cake III,12.0,70,70,975.0,2019-10-06 14:18:45,-135.0,2019-10-06 14:18:45,2019-10-05 10:58:19,2019-10-06 21:00:00
St Kitts and Nevis Patriots vs Trinbago Knight Riders,Hot Cake II,35.0,40,40,1415.0,2019-10-06 14:18:40,-15.0,2019-10-06 14:18:40,2019-10-05 10:58:19,2019-10-06 21:00:00
St Kitts and Nevis Patriots vs Trinbago Knight Riders,Grab The Piece,10.0,380,750,2900.0,2019-10-05 14:09:27,900.0,2019-10-05 14:09:27,2019-10-05 10:58:19,2019-10-06 21:00:00
St Kitts and Nevis Patriots vs Trinbago Knight Riders,Hot Cake I,25.0,12,12,325.0,2019-10-06 14:18:35,-25.0,2019-10-06 14:18:35,2019-10-05 10:58:19,2019-10-06 21:00:00
St Kitts and Nevis Patriots vs Trinbago Knight Riders,Champion's Blast,56.0,250,250,12245.0,2019-10-05 14:07:36,1755.0,2019-10-05 14:07:36,2019-10-05 10:58:19,2019-10-06 21:00:00
St Kitts and Nevis Patriots vs Trinbago Knight Riders,Mega Contest,15.0,472,500,6550.0,2019-10-05 14:02:06,530.0,2019-10-05 14:02:06,2019-10-05 10:58:19,2019-10-06 21:00:00
St Kitts and Nevis Patriots vs Trinbago Knight Riders,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-06 14:12:41,250.0,2019-10-06 14:12:41,2019-10-05 10:58:19,2019-10-06 21:00:00
St Kitts and Nevis Patriots vs Trinbago Knight Riders,Spicy Battle,45.0,40,40,1550.0,2019-10-06 14:07:56,250.0,2019-10-06 14:07:56,2019-10-05 10:58:19,2019-10-06 21:00:00
Trinbago Knight Riders vs Barbados Tridents,Hot Cake I,25.0,12,12,325.0,2019-10-10 14:35:29,-25.0,2019-10-10 14:35:29,2019-10-07 10:46:51,2019-10-11 05:00:00
Trinbago Knight Riders vs Barbados Tridents,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-10 14:14:40,250.0,2019-10-10 14:14:40,2019-10-07 10:46:51,2019-10-11 05:00:00
Trinbago Knight Riders vs Barbados Tridents,Spicy Battle,45.0,41,41,1610.0,2019-10-10 14:13:25,235.0,2019-10-10 14:13:25,2019-10-07 10:46:51,2019-10-11 05:00:00
Trinbago Knight Riders vs Barbados Tridents,Champion's Blast,56.0,250,250,12245.0,2019-10-10 12:52:03,1755.0,2019-10-10 12:52:03,2019-10-07 10:46:51,2019-10-11 05:00:00
Trinbago Knight Riders vs Barbados Tridents,Mega Contest,15.0,662,750,9010.0,2019-10-09 03:25:44,920.0,2019-10-09 03:25:44,2019-10-07 10:46:51,2019-10-11 05:00:00
Trinbago Knight Riders vs Barbados Tridents,Extra Cover Mini,32.0,75,75,2150.0,2019-10-10 20:29:30,250.0,2019-10-10 20:29:30,2019-10-07 10:46:51,2019-10-11 05:00:00
Trinbago Knight Riders vs Barbados Tridents,Grab The Piece,10.0,520,750,2900.0,2019-10-09 02:46:37,2300.0,2019-10-09 02:46:37,2019-10-07 10:46:51,2019-10-11 05:00:00
Trinbago Knight Riders vs Barbados Tridents,Hot Cake III,12.0,70,70,975.0,2019-10-10 14:36:13,-135.0,2019-10-10 14:36:13,2019-10-07 10:46:51,2019-10-11 05:00:00
Trinbago Knight Riders vs Barbados Tridents,Hot Cake II,35.0,43,43,1460.0,2019-10-10 14:35:45,45.0,2019-10-10 14:35:45,2019-10-07 10:46:51,2019-10-11 05:00:00
Guyana Amazon Warriors vs Barbados Tridents,Extra Cover Mini,32.0,75,75,2150.0,2019-10-11 22:30:13,250.0,2019-10-11 22:30:13,2019-10-11 10:03:33,2019-10-13 03:00:00
Guyana Amazon Warriors vs Barbados Tridents,Champion's Blast,56.0,250,250,12245.0,2019-10-11 20:31:54,1755.0,2019-10-11 20:31:54,2019-10-11 10:03:33,2019-10-13 03:00:00
Guyana Amazon Warriors vs Barbados Tridents,Grab The Piece,10.0,698,750,2900.0,2019-10-11 12:32:44,4080.0,2019-10-11 12:32:44,2019-10-11 10:03:33,2019-10-13 03:00:00
Guyana Amazon Warriors vs Barbados Tridents,Mega Contest,15.0,750,750,9010.0,2019-10-11 12:32:37,2240.0,2019-10-11 12:32:37,2019-10-11 10:03:33,2019-10-13 03:00:00
Guyana Amazon Warriors vs Barbados Tridents,Hot Cake III,12.0,73,73,990.0,2019-10-12 14:35:49,-114.0,2019-10-12 14:35:49,2019-10-11 10:03:33,2019-10-13 03:00:00
Guyana Amazon Warriors vs Barbados Tridents,Hot Cake II,35.0,45,45,1505.0,2019-10-12 14:35:38,70.0,2019-10-12 14:35:38,2019-10-11 10:03:33,2019-10-13 03:00:00
Guyana Amazon Warriors vs Barbados Tridents,Hot Cake I,25.0,12,12,325.0,2019-10-12 14:35:32,-25.0,2019-10-12 14:35:32,2019-10-11 10:03:33,2019-10-13 03:00:00
Guyana Amazon Warriors vs Barbados Tridents,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-12 14:13:09,250.0,2019-10-12 14:13:09,2019-10-11 10:03:33,2019-10-13 03:00:00
Guyana Amazon Warriors vs Barbados Tridents,Spicy Battle,45.0,40,40,1550.0,2019-10-12 14:09:50,250.0,2019-10-12 14:09:50,2019-10-11 10:03:33,2019-10-13 03:00:00
Guyana Amazon Warriors vs Barbados Tridents,Legend League Mini,100.0,102,102,8740.0,2019-10-12 12:21:18,1460.0,2019-10-12 12:21:18,2019-10-11 10:03:33,2019-10-13 03:00:00
Singapore vs Netherlands,Boundary Hawl,49.0,60,60,2280.0,2019-10-21 22:23:57,660.0,2019-10-21 22:23:57,2019-10-21 16:49:16,2019-10-22 16:10:00
Singapore vs Netherlands,Extra Cover,32.0,250,250,6450.0,2019-10-21 22:15:17,1550.0,2019-10-21 22:15:17,2019-10-21 16:49:16,2019-10-22 16:10:00
Singapore vs Netherlands,Grab The Piece,10.0,515,750,2900.0,2019-10-21 19:40:39,2250.0,2019-10-21 19:40:39,2019-10-21 16:49:16,2019-10-22 16:10:00
Ireland vs Canada,Grab The Piece,10.0,428,750,2900.0,2019-10-22 12:45:25,1380.0,2019-10-22 12:45:25,2019-10-21 16:49:17,2019-10-23 16:10:00
Ireland vs Canada,Hot Cake II,35.0,40,40,1415.0,2019-10-22 14:52:06,-15.0,2019-10-22 14:52:06,2019-10-21 16:49:17,2019-10-23 16:10:00
Ireland vs Canada,Mega Contest,15.0,500,500,5950.0,2019-10-22 15:58:03,1550.0,2019-10-22 15:58:03,2019-10-21 16:49:17,2019-10-23 16:10:00
Ireland vs Canada,Hot Cake I,25.0,12,12,325.0,2019-10-22 14:52:03,-25.0,2019-10-22 14:52:03,2019-10-21 16:49:17,2019-10-23 16:10:00
Ireland vs Canada,Hot Cake III,12.0,70,70,975.0,2019-10-22 14:52:15,-135.0,2019-10-22 14:52:15,2019-10-21 16:49:17,2019-10-23 16:10:00
Ireland vs Canada,Spicy Battle,45.0,40,40,1550.0,2019-10-22 14:07:53,250.0,2019-10-22 14:07:53,2019-10-21 16:49:17,2019-10-23 16:10:00
Hong Kong vs Jersey,Grab The Piece,10.0,363,750,2900.0,2019-10-22 16:32:30,730.0,2019-10-22 16:32:30,2019-10-21 16:49:17,2019-10-23 21:30:00
Hong Kong vs Jersey,Mega Contest,15.0,476,500,5950.0,2019-10-22 16:32:23,1190.0,2019-10-22 16:32:23,2019-10-21 16:49:17,2019-10-23 21:30:00
Hong Kong vs Jersey,Boundary Hawl,49.0,60,60,2280.0,2019-10-23 16:42:04,660.0,2019-10-23 16:42:04,2019-10-21 16:49:17,2019-10-23 21:30:00
Netherlands vs Papua New Guinea,Grab The Piece,10.0,348,750,2900.0,2019-10-23 01:29:57,580.0,2019-10-23 01:29:57,2019-10-21 16:49:17,2019-10-24 12:00:00
Netherlands vs Papua New Guinea,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-23 14:19:29,250.0,2019-10-23 14:19:29,2019-10-21 16:49:17,2019-10-24 12:00:00
Netherlands vs Papua New Guinea,Spicy Battle,45.0,40,40,1550.0,2019-10-23 14:17:53,250.0,2019-10-23 14:17:53,2019-10-21 16:49:17,2019-10-24 12:00:00
Netherlands vs Papua New Guinea,Mega Contest,15.0,448,500,5950.0,2019-10-23 04:31:32,770.0,2019-10-23 04:31:32,2019-10-21 16:49:17,2019-10-24 12:00:00
Netherlands vs Papua New Guinea,Hot Cake III,12.0,70,70,975.0,2019-10-23 14:47:47,-135.0,2019-10-23 14:47:47,2019-10-21 16:49:17,2019-10-24 12:00:00
Netherlands vs Papua New Guinea,Hot Cake II,35.0,40,40,1415.0,2019-10-23 14:47:41,-15.0,2019-10-23 14:47:41,2019-10-21 16:49:17,2019-10-24 12:00:00
Netherlands vs Papua New Guinea,Hot Cake I,25.0,12,12,325.0,2019-10-23 14:47:32,-25.0,2019-10-23 14:47:32,2019-10-21 16:49:17,2019-10-24 12:00:00
Hong Kong vs Canada,Spicy Battle Extra,45.0,40,40,1550.0,2019-10-23 14:19:34,250.0,2019-10-23 14:19:34,2019-10-21 16:49:17,2019-10-24 16:10:00
Hong Kong vs Canada,Spicy Battle,45.0,40,40,1550.0,2019-10-23 14:17:56,250.0,2019-10-23 14:17:56,2019-10-21 16:49:17,2019-10-24 16:10:00
Hong Kong vs Canada,Hot Cake III,12.0,70,70,975.0,2019-10-23 14:48:04,-135.0,2019-10-23 14:48:04,2019-10-21 16:49:17,2019-10-24 16:10:00
Hong Kong vs Canada,Hot Cake II,35.0,40,40,1415.0,2019-10-23 14:48:00,-15.0,2019-10-23 14:48:00,2019-10-21 16:49:17,2019-10-24 16:10:00
Hong Kong vs Canada,Hot Cake I,25.0,12,12,325.0,2019-10-23 14:47:54,-25.0,2019-10-23 14:47:54,2019-10-21 16:49:17,2019-10-24 16:10:00
Hong Kong vs Canada,Mega Contest,15.0,444,500,5950.0,2019-10-23 04:31:26,710.0,2019-10-23 04:31:26,2019-10-21 16:49:17,2019-10-24 16:10:00
Hong Kong vs Canada,Grab The Piece,10.0,342,750,2900.0,2019-10-23 01:31:15,520.0,2019-10-23 01:31:15,2019-10-21 16:49:17,2019-10-24 16:10:00
Scotland vs Bermuda,Hot Cake III,12.0,70,70,975.0,2019-10-23 14:48:29,-135.0,2019-10-23 14:48:29,2019-10-21 16:49:17,2019-10-24 21:30:00
Scotland vs Bermuda,Hot Cake II,35.0,40,40,1415.0,2019-10-23 14:48:18,-15.0,2019-10-23 14:48:18,2019-10-21 16:49:17,2019-10-24 21:30:00
